source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
TF,TF:M08995,Factor: CTCF; motif: NAGGGGGCGCNNKNNNN,0.021428788847855745,True,Factor: CTCF; motif: NAGGGGGCGCNNKNNNN,14362,69,61,21760,0.8840579710144928,0.004247319314858655,query_1,['TF:M00000'],"['ENSMUSG00000021765', 'ENSMUSG00000066258', 'ENSMUSG00000023034', 'ENSMUSG00000037820', 'ENSMUSG00000020741', 'ENSMUSG00000030279', 'ENSMUSG00000000555', 'ENSMUSG00000040964', 'ENSMUSG00000022371', 'ENSMUSG00000055923', 'ENSMUSG00000013846', 'ENSMUSG00000034429', 'ENSMUSG00000004040', 'ENSMUSG00000032724', 'ENSMUSG00000060317', 'ENSMUSG00000041930', 'ENSMUSG00000038539', 'ENSMUSG00000004043', 'ENSMUSG00000025225', 'ENSMUSG00000028214', 'ENSMUSG00000027398', 'ENSMUSG00000058013', 'ENSMUSG00000002900', 'ENSMUSG00000021127', 'ENSMUSG00000023067', 'ENSMUSG00000020592', 'ENSMUSG00000044734', 'ENSMUSG00000039145', 'ENSMUSG00000001229', 'ENSMUSG00000039254', 'ENSMUSG00000022957', 'ENSMUSG00000005125', 'ENSMUSG00000022847', 'ENSMUSG00000046667', 'ENSMUSG00000030257', 'ENSMUSG00000024913', 'ENSMUSG00000047497', 'ENSMUSG00000030302', 'ENSMUSG00000047153', 'ENSMUSG00000017639', 'ENSMUSG00000021250', 'ENSMUSG00000093916', 'ENSMUSG00000024824', 'ENSMUSG00000006403', 'ENSMUSG00000020642', 'ENSMUSG00000052512', 'ENSMUSG00000032290', 'ENSMUSG00000020919', 'ENSMUSG00000021196', 'ENSMUSG00000070436', 'ENSMUSG00000025178', 'ENSMUSG00000001473', 'ENSMUSG00000030199', 'ENSMUSG00000027580', 'ENSMUSG00000008855', 'ENSMUSG00000041773', 'ENSMUSG00000024620', 'ENSMUSG00000026074', 'ENSMUSG00000026470', 'ENSMUSG00000021559', 'ENSMUSG00000038894']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
GO:BP,GO:0071495,cellular response to endogenous stimulus,0.021517023240281385,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",1171,67,13,24936,0.19402985074626866,0.011101622544833475,query_1,['GO:0009719'],"['ENSMUSG00000021765', 'ENSMUSG00000023034', 'ENSMUSG00000030279', 'ENSMUSG00000000555', 'ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000021127', 'ENSMUSG00000047497', 'ENSMUSG00000021250', 'ENSMUSG00000020919', 'ENSMUSG00000024620', 'ENSMUSG00000038894']","[['IGI', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IEA']]"
GO:BP,GO:1901701,cellular response to oxygen-containing compound,0.023979006757737786,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1183,67,13,24936,0.19402985074626866,0.01098901098901099,query_1,"['GO:0070887', 'GO:1901700']","['ENSMUSG00000023034', 'ENSMUSG00000037820', 'ENSMUSG00000030279', 'ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000021127', 'ENSMUSG00000024913', 'ENSMUSG00000021250', 'ENSMUSG00000020919', 'ENSMUSG00000024620', 'ENSMUSG00000021559', 'ENSMUSG00000038894']","[['IDA'], ['ISS', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA']]"
GO:BP,GO:0009987,cellular process,0.02871465554583422,True,"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]",20290,67,66,24936,0.9850746268656716,0.003252833908329226,query_1,['GO:0008150'],"['ENSMUSG00000021765', 'ENSMUSG00000023034', 'ENSMUSG00000037820', 'ENSMUSG00000028755', 'ENSMUSG00000020741', 'ENSMUSG00000037942', 'ENSMUSG00000030279', 'ENSMUSG00000000555', 'ENSMUSG00000040964', 'ENSMUSG00000022371', 'ENSMUSG00000026070', 'ENSMUSG00000055923', 'ENSMUSG00000119520', 'ENSMUSG00000013846', 'ENSMUSG00000034429', 'ENSMUSG00000004040', 'ENSMUSG00000032724', 'ENSMUSG00000060317', 'ENSMUSG00000038539', 'ENSMUSG00000004043', 'ENSMUSG00000025225', 'ENSMUSG00000119132', 'ENSMUSG00000028214', 'ENSMUSG00000027398', 'ENSMUSG00000058013', 'ENSMUSG00000002900', 'ENSMUSG00000021127', 'ENSMUSG00000023067', 'ENSMUSG00000020592', 'ENSMUSG00000044734', 'ENSMUSG00000039145', 'ENSMUSG00000001229', 'ENSMUSG00000032420', 'ENSMUSG00000039254', 'ENSMUSG00000046688', 'ENSMUSG00000022957', 'ENSMUSG00000005125', 'ENSMUSG00000022847', 'ENSMUSG00000021336', 'ENSMUSG00000030257', 'ENSMUSG00000024913', 'ENSMUSG00000047497', 'ENSMUSG00000030302', 'ENSMUSG00000017639', 'ENSMUSG00000021250', 'ENSMUSG00000093916', 'ENSMUSG00000024824', 'ENSMUSG00000006403', 'ENSMUSG00000020642', 'ENSMUSG00000027185', 'ENSMUSG00000052512', 'ENSMUSG00000032290', 'ENSMUSG00000020919', 'ENSMUSG00000021196', 'ENSMUSG00000024131', 'ENSMUSG00000070436', 'ENSMUSG00000025178', 'ENSMUSG00000001473', 'ENSMUSG00000030199', 'ENSMUSG00000008855', 'ENSMUSG00000041773', 'ENSMUSG00000024620', 'ENSMUSG00000026074', 'ENSMUSG00000026470', 'ENSMUSG00000021559', 'ENSMUSG00000038894']","[['IMP', 'IGI', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IMP', 'ISS', 'ISA', 'TAS', 'IEA'], ['IDA', 'ISS', 'ISO', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'IGI', 'ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'TAS', 'NAS', 'IEA'], ['IMP'], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IPI', 'IMP'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IPI', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IGI', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IMP', 'ISO', 'NAS', 'IEA'], ['IEA'], ['IMP', 'IGI', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IMP', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'IEA']]"
WP,WP:WP450,IL 2 signaling pathway,0.029029254184051206,True,IL 2 signaling pathway,76,27,4,4801,0.14814814814814814,0.05263157894736842,query_1,['WP:000000'],"['ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000020919', 'ENSMUSG00000038894']","[['WP'], ['WP'], ['WP'], ['WP']]"
GO:BP,GO:0002682,regulation of immune system process,0.029469003416867572,True,"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]",1395,67,14,24936,0.208955223880597,0.01003584229390681,query_1,"['GO:0002376', 'GO:0050789']","['ENSMUSG00000026070', 'ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000021127', 'ENSMUSG00000023067', 'ENSMUSG00000044734', 'ENSMUSG00000039145', 'ENSMUSG00000046688', 'ENSMUSG00000022847', 'ENSMUSG00000021250', 'ENSMUSG00000020642', 'ENSMUSG00000020919', 'ENSMUSG00000038894']","[['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IGI'], ['ISS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IGI'], ['IDA'], ['IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA'], ['IDA'], ['IEA'], ['IMP', 'IGI', 'ISS', 'IEA'], ['IDA']]"
GO:BP,GO:0007346,regulation of mitotic cell cycle,0.029613980740017865,True,"""Any process that modulates the rate or extent of progress through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",420,67,8,24936,0.11940298507462686,0.01904761904761905,query_1,"['GO:0000278', 'GO:0051726']","['ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000021127', 'ENSMUSG00000023067', 'ENSMUSG00000024913', 'ENSMUSG00000024824', 'ENSMUSG00000020919', 'ENSMUSG00000024620']","[['IGI'], ['IEA'], ['IMP'], ['IDA', 'IMP', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IGI'], ['IGI'], ['IDA']]"
GO:BP,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,0.030006323455413795,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb, GOC:signaling]",554,67,9,24936,0.13432835820895522,0.016245487364620937,query_1,['GO:0007167'],"['ENSMUSG00000030279', 'ENSMUSG00000000555', 'ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000047497', 'ENSMUSG00000020919', 'ENSMUSG00000024620', 'ENSMUSG00000038894']","[['IMP', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEA']]"
GO:BP,GO:0045637,regulation of myeloid cell differentiation,0.030134608300182563,True,"""Any process that modulates the frequency, rate or extent of myeloid cell differentiation."" [GOC:go_curators]",201,67,6,24936,0.08955223880597014,0.029850746268656716,query_1,"['GO:0030099', 'GO:1903706']","['ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000021127', 'ENSMUSG00000022847', 'ENSMUSG00000021250', 'ENSMUSG00000020919']","[['ISS', 'IEA'], ['IMP', 'IGI'], ['ISS', 'IEA'], ['IDA'], ['IDA'], ['IGI', 'ISS', 'IEA']]"
GO:BP,GO:0007049,cell cycle,0.03116526279833691,True,"""The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."" [GOC:go_curators, GOC:mtg_cell_cycle]",1402,67,14,24936,0.208955223880597,0.009985734664764621,query_1,['GO:0009987'],"['ENSMUSG00000023034', 'ENSMUSG00000004040', 'ENSMUSG00000038539', 'ENSMUSG00000004043', 'ENSMUSG00000028214', 'ENSMUSG00000027398', 'ENSMUSG00000021127', 'ENSMUSG00000023067', 'ENSMUSG00000024913', 'ENSMUSG00000017639', 'ENSMUSG00000024824', 'ENSMUSG00000027185', 'ENSMUSG00000020919', 'ENSMUSG00000024620']","[['IDA'], ['IDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IGI'], ['IEA'], ['IEA'], ['IMP'], ['IDA', 'IMP', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IGI', 'IEA'], ['ISS', 'IEA'], ['IGI'], ['IDA']]"
TF,TF:M00803_1,Factor: E2F; motif: GGCGSG; match class: 1,0.03703419069240856,True,Factor: E2F; motif: GGCGSG; match class: 1,7069,69,39,21760,0.5652173913043478,0.005517046258310935,query_1,['TF:M00803'],"['ENSMUSG00000021765', 'ENSMUSG00000023034', 'ENSMUSG00000020741', 'ENSMUSG00000030279', 'ENSMUSG00000000555', 'ENSMUSG00000040964', 'ENSMUSG00000034429', 'ENSMUSG00000032724', 'ENSMUSG00000041930', 'ENSMUSG00000038539', 'ENSMUSG00000025225', 'ENSMUSG00000058013', 'ENSMUSG00000002900', 'ENSMUSG00000023067', 'ENSMUSG00000039145', 'ENSMUSG00000001229', 'ENSMUSG00000039254', 'ENSMUSG00000046688', 'ENSMUSG00000022957', 'ENSMUSG00000005125', 'ENSMUSG00000046667', 'ENSMUSG00000024913', 'ENSMUSG00000030302', 'ENSMUSG00000047153', 'ENSMUSG00000017639', 'ENSMUSG00000021250', 'ENSMUSG00000020642', 'ENSMUSG00000032290', 'ENSMUSG00000020919', 'ENSMUSG00000021196', 'ENSMUSG00000025178', 'ENSMUSG00000001473', 'ENSMUSG00000030199', 'ENSMUSG00000008855', 'ENSMUSG00000041773', 'ENSMUSG00000026074', 'ENSMUSG00000026470', 'ENSMUSG00000021559', 'ENSMUSG00000038894']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
GO:BP,GO:0050671,positive regulation of lymphocyte proliferation,0.03778582825213219,True,"""Any process that activates or increases the rate or extent of lymphocyte proliferation."" [GOC:ai]",124,67,5,24936,0.07462686567164178,0.04032258064516129,query_1,"['GO:0032946', 'GO:0046651', 'GO:0050670', 'GO:0051251']","['ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000023067', 'ENSMUSG00000020919', 'ENSMUSG00000038894']","[['IDA', 'IMP', 'IGI'], ['IEA'], ['IGI'], ['IMP', 'IGI'], ['IDA']]"
GO:BP,GO:0046544,development of secondary male sexual characteristics,0.03803298199412727,True,"""The process whose specific outcome is the progression of the secondary male sexual characteristics over time, from their formation to the mature structures. In male humans, these include growth of axillary, chest, and pubic hair, voice changes, and testicular/penile enlargement. Development occurs in response to sex hormone secretion."" [GOC:ai]",3,67,2,24936,0.029850746268656716,0.6666666666666666,query_1,"['GO:0045136', 'GO:0046661']","['ENSMUSG00000004043', 'ENSMUSG00000020919']","[['IMP', 'IGI'], ['IMP', 'IGI']]"
GO:BP,GO:0032502,developmental process,0.03895607986703672,True,"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]",6327,67,33,24936,0.4925373134328358,0.005215742057847321,query_1,['GO:0008150'],"['ENSMUSG00000021765', 'ENSMUSG00000023034', 'ENSMUSG00000037820', 'ENSMUSG00000037942', 'ENSMUSG00000000555', 'ENSMUSG00000022371', 'ENSMUSG00000026070', 'ENSMUSG00000013846', 'ENSMUSG00000004040', 'ENSMUSG00000038539', 'ENSMUSG00000004043', 'ENSMUSG00000025225', 'ENSMUSG00000027398', 'ENSMUSG00000002900', 'ENSMUSG00000021127', 'ENSMUSG00000023067', 'ENSMUSG00000020592', 'ENSMUSG00000039145', 'ENSMUSG00000005125', 'ENSMUSG00000022847', 'ENSMUSG00000024913', 'ENSMUSG00000047497', 'ENSMUSG00000030302', 'ENSMUSG00000017639', 'ENSMUSG00000021250', 'ENSMUSG00000052512', 'ENSMUSG00000032290', 'ENSMUSG00000020919', 'ENSMUSG00000070436', 'ENSMUSG00000030199', 'ENSMUSG00000041773', 'ENSMUSG00000024620', 'ENSMUSG00000038894']","[['IMP', 'IGI', 'ISO', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IGI', 'IEA'], ['IMP'], ['IMP'], ['IMP'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IMP', 'IEA'], ['IMP', 'IGI', 'IEA'], ['IMP', 'TAS'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IDA', 'IMP', 'ISS', 'NAS'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IMP', 'IGI'], ['IDA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IMP'], ['IDA', 'ISS', 'ISO', 'IEA'], ['IMP', 'IGI', 'IEA'], ['IGI', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IEA'], ['IMP', 'IEA'], ['ISO', 'IEA'], ['IMP', 'IGI', 'ISS', 'IEA'], ['IMP'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['IMP', 'IGI', 'IEP', 'TAS', 'IEA'], ['IMP', 'IGI']]"
REAC,REAC:R-MMU-446652,Interleukin-1 family signaling,0.03909980524186625,True,Interleukin-1 family signaling,116,38,5,8514,0.13157894736842105,0.04310344827586207,query_1,['REAC:R-MMU-449147'],"['ENSMUSG00000026070', 'ENSMUSG00000004040', 'ENSMUSG00000025225', 'ENSMUSG00000027398', 'ENSMUSG00000046688']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
KEGG,KEGG:05161,Hepatitis B,0.0393576297691235,True,Hepatitis B,163,43,5,10539,0.11627906976744186,0.03067484662576687,query_1,['KEGG:00000'],"['ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000023067', 'ENSMUSG00000021250', 'ENSMUSG00000020919']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
GO:BP,GO:0019221,cytokine-mediated signaling pathway,0.03999320560450865,True,"""The series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, PMID:19295629]",438,67,8,24936,0.11940298507462686,0.0182648401826484,query_1,"['GO:0007166', 'GO:0071345']","['ENSMUSG00000026070', 'ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000046688', 'ENSMUSG00000022847', 'ENSMUSG00000020919', 'ENSMUSG00000024620']","[['IMP', 'ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IPI'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IEA']]"
GO:BP,GO:0032946,positive regulation of mononuclear cell proliferation,0.04081753554227815,True,"""Any process that activates or increases the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]",126,67,5,24936,0.07462686567164178,0.03968253968253968,query_1,"['GO:0032943', 'GO:0032944', 'GO:0070665']","['ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000023067', 'ENSMUSG00000020919', 'ENSMUSG00000038894']","[['IDA', 'IMP', 'IGI'], ['IEA'], ['IGI'], ['IMP', 'IGI'], ['IDA']]"
GO:BP,GO:0007167,enzyme-linked receptor protein signaling pathway,0.04241908212204671,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell, where the receptor possesses catalytic activity or is closely associated with an enzyme such as a protein kinase, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, ISBN:0815316194]",892,67,11,24936,0.16417910447761194,0.01233183856502242,query_1,['GO:0007166'],"['ENSMUSG00000021765', 'ENSMUSG00000030279', 'ENSMUSG00000000555', 'ENSMUSG00000004040', 'ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000047497', 'ENSMUSG00000021250', 'ENSMUSG00000020919', 'ENSMUSG00000024620', 'ENSMUSG00000038894']","[['IGI', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEA']]"
TF,TF:M02023,Factor: MAZ; motif: NKGGGAGGGGRGGR,0.04319195604726229,True,Factor: MAZ; motif: NKGGGAGGGGRGGR,7986,69,42,21760,0.6086956521739131,0.005259203606311044,query_1,['TF:M00000'],"['ENSMUSG00000021765', 'ENSMUSG00000037820', 'ENSMUSG00000020741', 'ENSMUSG00000030279', 'ENSMUSG00000000555', 'ENSMUSG00000040964', 'ENSMUSG00000022371', 'ENSMUSG00000055923', 'ENSMUSG00000004040', 'ENSMUSG00000038539', 'ENSMUSG00000004043', 'ENSMUSG00000025225', 'ENSMUSG00000027398', 'ENSMUSG00000058013', 'ENSMUSG00000002900', 'ENSMUSG00000021127', 'ENSMUSG00000023067', 'ENSMUSG00000020592', 'ENSMUSG00000039145', 'ENSMUSG00000032420', 'ENSMUSG00000046688', 'ENSMUSG00000022957', 'ENSMUSG00000005125', 'ENSMUSG00000046667', 'ENSMUSG00000030257', 'ENSMUSG00000047497', 'ENSMUSG00000030302', 'ENSMUSG00000047153', 'ENSMUSG00000017639', 'ENSMUSG00000021250', 'ENSMUSG00000024824', 'ENSMUSG00000006403', 'ENSMUSG00000032290', 'ENSMUSG00000020919', 'ENSMUSG00000021196', 'ENSMUSG00000070436', 'ENSMUSG00000001473', 'ENSMUSG00000030199', 'ENSMUSG00000008855', 'ENSMUSG00000041773', 'ENSMUSG00000021559', 'ENSMUSG00000038894']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
GO:BP,GO:0032944,regulation of mononuclear cell proliferation,0.04404855307046338,True,"""Any process that modulates the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]",215,67,6,24936,0.08955223880597014,0.027906976744186046,query_1,"['GO:0032943', 'GO:0070663']","['ENSMUSG00000037942', 'ENSMUSG00000004043', 'ENSMUSG00000027398', 'ENSMUSG00000023067', 'ENSMUSG00000020919', 'ENSMUSG00000038894']","[['IEA'], ['IDA', 'IMP', 'IGI'], ['IEA'], ['IGI'], ['IMP', 'IGI'], ['IDA']]"
