,ZT0Tx,ZT0V,ZT12Tx,ZT12V
RCBTB2,899.8157177123412,892.3706937396047,687.2107503467631,669.2214134527761
RCC2,574.8426086229964,598.1967429632766,622.354919533345,726.0519024690957
RCHY1,551.6036701633494,564.8227413003689,426.1966220636869,438.3721714040473
RCL1,1631.5622308549548,1749.6321783721733,1956.6677551220077,1843.278028191388
RD3,26.79527046091063,34.08115057016626,40.09549970644816,36.44306687711144
RECQL4,64.32991703303334,53.93462626119591,32.30778146404013,26.25218950596368
REEP6,7188.586373965485,6621.7483224058815,8091.080835577129,9098.459830866192
RELCH,1157.0533579732553,1135.953551261211,825.4725941748605,781.6542197079839
RELL1,303.88388635563854,290.56130896107106,185.29173395937485,183.59790741781478
REPIN1,1319.670052164371,1363.8824510041716,936.8534151274026,970.2110933412306
RERE,918.7398786399605,758.9326410643594,1036.9192848230587,1086.1672952401216
RERG,32.830024261093435,36.19413132404884,56.529745223634905,44.44066381444435
REXO5,89.11367230411226,83.22662492555558,113.52121749130755,120.59658657313518
RFK,772.5041958026529,790.0907906499008,803.3238316896827,748.9120366549366
RFX3,201.19982284315986,177.27656922506625,126.84910497639545,111.2222817040664
RFX5,310.6497560238147,308.61327632217143,206.6601817078138,209.8234446112018
RGL1,612.8248805720938,594.0407846087913,413.1795142772566,393.36974747603705
RGS5,899.78978993985,854.6064661685754,651.0019234091527,592.242575829356
RGS9,294.894848728847,211.45236127105346,127.04394741441372,210.62581948916716
RHOQ,198.30043737929967,218.8010917189097,237.57232362883266,239.76120688912388
RIN2,669.4668878828293,569.6562750939636,465.70182142464273,449.15003422103763
RIOX1,139.12770108100102,122.17243042598892,167.83496458368276,131.73497483220544
RLF,784.8984120221406,705.9917229396565,1064.182114456629,941.0168757621956
RMDN3,1322.156174109262,1363.4055461569485,1442.2832255991898,1393.6124845651595
RMND1,663.988657273562,672.3538451361079,714.791105359992,730.5248980134475
RN18S-RS5,121657.6008228284,125234.46802263691,364616.8191121318,572958.1123624285
RNASEH2B,80.83271308443541,77.63238793461477,125.50984741748327,121.05367813950743
RND2,87.22883378781454,112.07933334544971,122.70837050545971,103.30545204654307
RNF126,264.8442824685818,278.72545357343034,296.68755544574555,308.99280891021107
RNF14,1179.9806785386484,1327.3513711524238,1280.55892087996,1306.4118103866792
RNF19B,596.1918928434822,571.2988968534245,748.8565552223162,746.1579287649799
RNF5,394.1396416206448,392.79747039572885,455.95706907989256,531.9123452752995
RNH1,1476.137846404349,1633.7461172243286,1651.1523189994934,1691.742491883577
RNPEPL1,1203.9592073337417,1127.0208836383715,1405.7415573292471,1577.6001790675416
ROCK2,1126.8121791165245,1048.9407280761307,1591.2514392018963,1359.4501499055216
ROR1,235.95593674305724,232.60124422256985,150.946340193631,137.97476188442124
RPL29,1648.833047469462,1825.6589909715995,1733.4172035283184,1845.9398168403109
RPL6,3148.365147465338,3254.9912574944474,3481.9006136284092,3614.1483256600422
RPL8,3852.446531192457,3930.6602474596543,3926.0511719351944,4087.263885742031
RPLP1,2953.274743357844,3296.0092254024357,3163.0805223945126,3084.802425719418
RPP14,246.3135326587015,288.12904011690347,276.500885021117,248.8629168309008
RPS16,604.4189721237175,649.5891684654831,961.2051589055204,1080.0754447008842
RPS2-PS5,11.576714289577387,12.076992600059475,24.20066024747987,12.9559440476485
RPS28,862.6337076971278,956.292700355988,993.3857547554863,1028.51970053512
RPS6KA4,136.30550942483774,135.48624327644868,161.41709681990312,173.6790253326328
RPUSD4,121.10199211975508,128.3167422256016,78.27779201593894,78.759955665094
RRBP1,8644.170773876318,7765.902464029856,6578.2627179615565,7033.420076624221
RRM2,42.285993414987416,76.24842931519416,152.13957159086348,96.77109656947272
RRP12,290.75831454209884,321.68269659323965,386.08111280632664,330.6121059932572
RSAD2,282.2192192468933,276.08307107912543,119.49527737618861,101.11591123981933
RSPH3B,191.19732049303477,229.63668890102994,237.55367053358228,245.53039671348566
RSPRY1,923.6898395506541,878.46327924175,720.6803868278358,746.4956898312076
RSRP1,3209.5113314052846,3034.4007786767597,3981.620144474394,3958.126100727911
RTP3,819.3966208073285,736.8205136124197,446.0603683926808,519.5096635110973
RUNDC3B,5.639151128087722,7.08349997092805,13.872632090797156,13.514725418374129
RWDD3,194.64403908147406,189.05247443092534,115.63167486762583,111.82480589966251
RXRA,9482.65498805305,9047.021258202703,10781.869584195225,11509.433461620385
RYK,809.5537221040606,768.850246134224,867.0684588978203,836.7696530821582
S1PR1,2374.3775726947847,2457.4894037479958,1190.0724215737312,1239.1684650430009
SAA4,6053.539589713825,6060.3849191537665,8900.574368867461,9554.841246676275
SACS,176.5839623737184,200.8616862750418,230.9175599518533,230.9459929433389
SAMD10,29.102373361337207,17.878630532516027,11.344255518945046,11.401266609800272
SAMM50,1260.3927102540238,1317.8831420176982,1358.3012447337044,1404.2971879327035
