,ZT0 Tx,ZT0 V,ZT12 Tx,ZT12 V
AQP9,4089.3634113585317,4003.684983364806,5313.336691476347,5600.712030593198
ARHGAP6,210.00058267909213,188.30380516892745,126.17106898894157,158.83892380135708
ARHGDIB,53.59582123036644,64.52375563390187,80.73542489045914,63.591969934502934
ARID5B,1180.4964473833254,1227.5271995761393,1662.8539346978127,2468.093683316035
ARL1,556.7831723239502,576.6642448342819,753.4383428897294,689.4608765815424
ARRDC4,318.142724802642,217.32005323588893,150.60466692931644,159.79484598368657
ASAP1,496.8947778226593,447.18151282291615,339.6574365608689,335.1570648646179
ASAP3,276.9832445151483,280.9896609294623,448.4764724672826,306.17546453143336
ASPG,4243.824026217463,2922.0835319001926,2604.2108589958416,3077.3592115138918
ASS1,69797.00969648917,52070.092130049976,43386.7087027545,45709.862892632365
ATOH8,306.76421964957757,203.96083042137258,123.26597500014303,182.09889720515235
ATP6V0D2,92.84321256358011,70.91639093529004,186.37188274667662,120.45101580405382
ATP6V1G1,393.18346119065563,390.08479011794054,490.7668838435891,449.22504886321343
ATP7B,783.3007511388778,762.3631405732475,961.6993238953359,977.1548226307445
ATXN7L3,385.9644498815005,419.60089622235137,461.7095136426069,477.97891120734243
ATXN7L3B,1440.689481747707,1308.9788341720782,1034.1667751386697,1089.4569459003608
AXIN2,296.7592404485427,239.4015950970454,184.18129725105425,169.0820822897146
B4GALT7,136.26306973664327,147.16512838163405,188.9991780100012,164.51354234673212
BACH2,297.46657038133236,298.92961190319664,129.00829875840046,166.42886403171048
BAZ1B,1530.354415531969,1435.512211950992,1734.7135492644009,1722.5469604019183
BCL3,589.4356077783934,292.47949028869397,220.70515265166532,173.536924766668
BCOR,581.3186559070524,436.4852698269094,370.6285589326642,363.80089376679666
BDH1,1364.586473718427,1548.5966333516299,2057.1509294520797,2351.7465068569522
BID,125.84615387504192,135.21795114725737,168.81460442702408,176.93543376390352
BIRC3,217.3073043421107,238.702891177862,279.636509626262,279.34733171609844
BMF,68.23554410671909,84.86864273461447,154.35556854595393,186.37331113315648
