,Tx ZT0,Tx ZT12,V ZT0,V ZT12
DUSP1,468.41988413074324,1064.115450575587,524.8921284871373,883.9490222960736
DUSP10,116.21102276552512,61.80603366133861,121.1824237266105,75.7097528147165
DUSP11,1550.8503380318505,1553.1741792607675,1420.5834789406506,1683.7305354497446
DUSP12,360.32376715750297,261.9293977168176,330.9470706381243,234.6143646032225
DUSP16,1161.7686642049337,1017.2045569241212,1005.9248232452055,1129.7905177802206
DUSP19,78.6999669523146,59.141804416814075,79.49162242382879,54.02026865759667
DUSP28,115.83989580607631,124.60739097955286,131.4078832952591,156.78160425896235
DUSP3,1082.9231293216228,1160.2958525502497,1128.9081308805532,1166.1783137310824
DUSP7,103.21600808385485,149.20414004448008,122.43374351374719,135.30860549853332
DVL3,416.45189409353407,443.1014872408286,354.9774102659245,492.29926869306706
DXO,286.41360838514885,355.28930466104407,279.1787529569782,341.92281618382043
DYM,718.4612309885197,836.0502695371584,662.5779143741767,820.5698241333052
DYNC1H1,8255.040735355558,8397.593903261151,8029.56483196474,8665.251833430246
DYNC1I2,906.8794908940798,760.2041441169126,935.7188437722301,782.7762997563891
DYNC2H1,442.24661550681134,612.6575465776224,335.7294958521436,659.0585931490849
DYNLL1,168.16486338095555,105.86401680041858,160.5549904954271,131.67626137258506
DYNLRB1,664.9349896867033,614.0731457519272,794.3542023604141,590.5132183232691
DYRK2,1748.2419701021358,1343.7803373680417,1542.9236936682569,1229.1705711163968
DZIP3,90.1950295468168,72.39152040693769,99.12134108372584,66.91584542788864
E030018B13RIK,8.88883881385104,161.69166458471375,15.16896202563465,191.66477163485578
E130102H24RIK,49.48536802477307,72.11622167368573,58.52676470838202,60.87518726904137
E130308A19RIK,254.44076008128934,255.7878835628927,232.3948649817247,277.79393672532547
E130311K13RIK,127.42975436470302,80.26038509057925,130.6361769533447,61.470732119113585
E230001N04RIK,3.3144749716645645,43.862576406570504,2.551533548485184,66.66089920383592
E2F1,51.70886040641275,82.63726250260835,62.72293218688057,68.70726191176142
E2F2,54.153589732252975,27.685732452969635,58.91246960991094,26.906820132212474
E2F6,337.1612326057313,292.32806104129253,354.37183423925677,277.48093343041666
E2F8,196.63777763652175,63.20116667758253,75.62597986696204,48.98968799907592
E330011O21RIK,50.589401103172825,93.59338850686798,63.70803596017365,61.39480949519506
E430024I08RIK,159.4704710029489,110.62869662695512,140.57772199152157,119.14875733756905
EAF1,820.626629902424,894.9326131159414,914.8156299447219,896.5155382039102
EAPP,493.46121339781774,395.9200372145741,477.8463430309678,374.5598618316468
EBP,3525.7485361957547,3116.2355280335155,3777.9421135409916,3224.5881807787387
EBPL,1219.1183789125414,1019.1958893734567,1283.6590429385444,955.9533686904953
ECE1,7067.337613000319,7053.458051887042,6687.791025554161,7374.749678665638
ECHDC1,1620.4243160276212,1476.288600788279,1847.5143817502296,1434.839261913622
ECHDC2,3362.037099955078,3605.9149248742287,3043.7446261710475,3378.0012580287566
ECHS1,3441.917330809847,3767.589696887237,3728.8666922046873,3676.343644573544
ECI2,3384.5703569786456,4620.795036863063,3207.9446029510113,4615.514455658501
ECSIT,724.6709840960074,882.2440215297182,792.0127347127676,834.2751467937172
EDA,35.782910780545045,59.483467039744205,40.31333665044036,61.41517262527066
EDC3,362.5095721473629,417.2284130167948,310.2152181004988,430.16416115528995
EDEM1,6320.958315837393,5046.922131837497,6612.232717161929,5424.521265072027
EDF1,2028.8104088899297,2212.677827370407,2102.963440695557,2139.9783407028167
EDNRB,248.6524937614629,184.76306479770167,244.35933876313493,174.68788861117523
EDRF1,835.7128087557445,939.3257686733359,833.1842549098241,921.4612396757196
EEF1A1,71632.68090297528,76010.5430575519,77810.03797512071,77102.5563003274
EEF1AKMT1,101.54863826289694,65.71667923805155,105.85553100263219,64.77425960950974
EEF1D,1260.4007108772537,1343.0343843190547,1240.451848465931,1413.2989879023708
EEF2,25994.51886571207,30185.416774003836,26716.189897836393,31933.749787148456
EEF2K,326.1722951467776,455.0065962091657,300.2318023353057,454.4641110237105
EEFSEC,606.3262372349242,719.1594801222908,693.0863411351603,728.3559147034163
EEIG1,463.18844870225115,1171.5185298217427,425.52753461939096,1301.3179022406355
EFCAB7,25.07967014139503,10.748717322532848,18.79922113796838,9.724030913059893
